#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
#default,mean,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,nodo
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T18:22:10Z,63.620000000000005,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T18:23:20Z,65.2225,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T18:24:30Z,63.928,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T18:25:40Z,64.362,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T18:26:50Z,67.1625,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T18:28:00Z,64.766,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T18:29:10Z,63.38599999999999,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T18:30:20Z,59.4725,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T18:31:30Z,57.948,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T18:32:40Z,60.068,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T18:33:50Z,58.75749999999999,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T18:35:00Z,64.488,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T18:36:10Z,64.59400000000001,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T18:37:20Z,65.23,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T18:38:30Z,63.96,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T18:39:40Z,63.646,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T18:40:50Z,62.8725,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T18:42:00Z,59.676,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T18:43:10Z,62.378,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T18:44:20Z,58.49249999999999,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T18:45:30Z,61.60600000000001,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T18:46:40Z,62.36,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T18:47:50Z,63.025000000000006,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T18:49:00Z,62.153999999999996,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T18:50:10Z,57.826,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T18:51:20Z,60.6125,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T18:52:30Z,63.19199999999999,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T18:53:40Z,62.024,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T18:54:50Z,58.629999999999995,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T18:56:00Z,58.572,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T18:57:10Z,58.278,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T18:58:20Z,58.9875,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T18:59:30Z,59.062,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:00:40Z,59.989999999999995,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:01:50Z,60.99999999999999,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:03:00Z,64.276,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:04:10Z,64.012,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:05:20Z,61.7975,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:06:30Z,60.874,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:07:40Z,59.564,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:08:50Z,59.525,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:10:00Z,59.928,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:11:10Z,60.122,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:12:20Z,61.8875,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:13:30Z,61.61800000000001,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:14:40Z,58.29,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:15:50Z,62.215,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:17:00Z,58.193999999999996,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:18:10Z,59.396,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:19:20Z,58.0875,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:20:30Z,58.465999999999994,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:21:40Z,58.134,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:22:50Z,58.4875,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:24:00Z,57.976,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:25:10Z,57.955999999999996,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:26:20Z,58.035,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:27:30Z,60.686,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:28:40Z,61.303999999999995,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:29:50Z,62.4175,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:31:00Z,61.748000000000005,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:32:10Z,64.59400000000001,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:33:20Z,66.58749999999999,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:34:30Z,65.098,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:35:40Z,61.614,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:36:50Z,61.135,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:38:00Z,60.98,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:39:10Z,61.412,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:40:20Z,62.03,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:41:30Z,64.72200000000001,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:42:40Z,63.318000000000005,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:43:50Z,61.7225,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:45:00Z,63.604,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:46:10Z,63.48,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:47:20Z,63.3025,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:48:30Z,61.117999999999995,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:49:40Z,68.864,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:50:50Z,65.6225,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:52:00Z,66.588,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:53:10Z,69.648,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:54:20Z,68.17,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:55:30Z,66.45400000000001,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:56:40Z,64.77,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:57:50Z,63.2375,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T19:59:00Z,68.338,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:00:10Z,66.148,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:01:20Z,67.9725,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:02:30Z,66.72800000000001,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:03:40Z,70.174,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:04:50Z,65.83500000000001,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:06:00Z,67.41799999999999,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:07:10Z,67.902,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:08:20Z,68.04749999999999,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:09:30Z,68.30199999999999,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:10:40Z,65.936,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:11:50Z,65.2025,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:13:00Z,65.888,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:14:10Z,63.436,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:15:20Z,65.93,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:16:30Z,66.64,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:17:40Z,65.03,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:18:50Z,62.46,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:20:00Z,66.138,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:21:10Z,65.10400000000001,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:22:20Z,68.1525,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:23:30Z,62.886,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:24:40Z,65.74600000000001,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:25:50Z,65.985,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:27:00Z,66.942,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:28:10Z,65.72,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:29:20Z,62.64,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:30:30Z,66.146,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:31:40Z,61.918000000000006,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:32:50Z,61.6575,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:34:00Z,71.254,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:35:10Z,71.02799999999999,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:36:20Z,66.4975,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:37:30Z,65.894,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:38:40Z,64.952,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:39:50Z,63.1325,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:41:00Z,63.89200000000001,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:42:10Z,61.236000000000004,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:43:20Z,63.62499999999999,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:44:30Z,64.922,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:45:40Z,65.48599999999999,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:46:50Z,63.80500000000001,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:48:00Z,65.50399999999999,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:49:10Z,67.16799999999999,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:50:20Z,62.0575,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:51:30Z,66.88600000000001,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:52:40Z,66.478,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:53:50Z,69.03,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:55:00Z,63.724000000000004,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:56:10Z,66.234,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:57:20Z,61.4025,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:58:30Z,65.38399999999999,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T20:59:40Z,63.239999999999995,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T21:00:50Z,62.457499999999996,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T21:02:00Z,62.024,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T21:03:10Z,60.758,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T21:04:20Z,60.9,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T21:05:30Z,60.217999999999996,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T21:06:40Z,61.30800000000001,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T21:07:50Z,59.4125,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T21:09:00Z,58.77,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T21:10:10Z,60,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T21:11:20Z,58.7125,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T21:12:30Z,58.541999999999994,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T21:13:40Z,58.82000000000001,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T21:14:50Z,59.165,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T21:16:00Z,58.89,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T21:17:10Z,59.338,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T21:18:20Z,59.80500000000001,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T21:19:30Z,60.660000000000004,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T21:20:40Z,60.474000000000004,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T21:21:50Z,60.089999999999996,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T21:23:00Z,60.10799999999999,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T21:24:10Z,63.254000000000005,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T21:25:20Z,67.575,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T21:26:30Z,63.870000000000005,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T21:27:40Z,63.58800000000001,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T21:28:50Z,67.965,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T21:30:00Z,68.75800000000001,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T21:31:10Z,64.86600000000001,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T21:32:20Z,63.5525,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T21:33:30Z,66.464,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T21:34:40Z,61.343999999999994,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T21:35:50Z,63.199999999999996,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T21:37:00Z,62.208000000000006,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T21:38:10Z,60.407999999999994,leq,leq,1
,,0,2025-06-13T17:00:00Z,2025-06-14T00:00:00Z,2025-06-13T21:39:20Z,63.987500000000004,leq,leq,1
